Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,depth (ft),Chlorophyll RFU,Chlorophyll ug/L,fDOM QSU,fDOM RFU,ODO % sat,ODO mg/L,SpCond S/cm,BGA PC RFU,BGA PC ug/L,Turbidity FNU,pH,Temp C,,Vertical Position m,Battery V,Cable Pwr V,Pressure psi a,pH mV
8/20/2019,9:43:50,0,Owasco Lake Profile,20.171,66.181051,0.29,1.95,15.41,5.13,65.1,7.22,325.3,0.11,0.15,0.81,7.75,10.734,,20.172,5.51,11.9,28.682,-59.4
8/20/2019,9:43:55,0,Owasco Lake Profile,20.171,66.181051,0.2,1.58,15.41,5.13,65.1,7.22,325.4,0.1,0.14,0.78,7.75,10.733,,20.169,5.5,11.8,28.683,-59.3
8/20/2019,9:44:00,0,Owasco Lake Profile,20.171,66.181051,0.12,1.24,15.43,5.14,65.1,7.22,325.3,0.11,0.15,0.8,7.75,10.733,,20.172,5.5,11.8,28.683,-59.3
8/20/2019,9:44:05,0,Owasco Lake Profile,20.171,66.181051,0.12,1.21,15.52,5.17,65.1,7.22,325.3,0.1,0.14,0.92,7.75,10.724,,20.172,5.5,11.8,28.683,-59.3
8/20/2019,9:44:10,0,Owasco Lake Profile,20.171,66.181051,0.16,1.41,15.5,5.16,65.1,7.22,325.3,0.1,0.14,0.93,7.75,10.718,,20.171,5.5,11.8,28.684,-59.3
8/20/2019,9:44:15,0,Owasco Lake Profile,20.172,66.184332,0.18,1.47,15.48,5.16,65.1,7.21,325.3,0.09,0.13,0.97,7.75,10.72,,20.173,5.51,11.8,28.684,-59.3
8/20/2019,9:44:20,0,Owasco Lake Profile,20.172,66.184332,0.19,1.52,15.45,5.15,65,7.21,325.3,0.08,0.12,0.81,7.75,10.724,,20.171,5.51,11.8,28.684,-59.3
8/20/2019,9:44:25,0,Owasco Lake Profile,20.189,66.240109,0.15,1.36,15.4,5.13,64.9,7.2,325.4,0.08,0.12,0.82,7.75,10.716,,20.412,5.5,11.9,28.708,-59.3
8/20/2019,9:44:30,0,Owasco Lake Profile,21.044,69.045364,0.1,1.16,15.45,5.15,64.6,7.18,325.5,0.06,0.11,0.81,7.75,10.588,,21.038,5.5,11.9,29.925,-59.2
8/20/2019,9:44:35,0,Owasco Lake Profile,21.043,69.042083,0.1,1.14,15.51,5.16,64.1,7.15,325.9,0.08,0.12,0.81,7.74,10.423,,21.039,5.51,11.9,29.924,-59
8/20/2019,9:44:40,0,Owasco Lake Profile,21.044,69.045364,0,0.7,15.51,5.17,63.7,7.14,326.2,0.09,0.13,0.85,7.74,10.283,,21.041,5.51,11.9,29.925,-58.9
8/20/2019,9:44:45,0,Owasco Lake Profile,21.044,69.045364,0.14,1.33,15.53,5.17,63.6,7.13,326.4,0.1,0.14,0.87,7.74,10.248,,21.049,5.51,11.9,29.926,-58.7
8/20/2019,9:44:50,0,Owasco Lake Profile,21.045,69.048645,0.16,1.41,15.49,5.16,63.5,7.12,326.3,0.12,0.16,0.86,7.74,10.233,,21.045,5.51,11.9,29.927,-58.6
8/20/2019,9:44:55,0,Owasco Lake Profile,21.045,69.048645,0.09,1.11,15.45,5.15,63.4,7.12,326.6,0.13,0.17,0.8,7.74,10.204,,21.048,5.51,11.9,29.927,-58.5
8/20/2019,9:45:00,0,Owasco Lake Profile,21.045,69.048645,0.1,1.15,15.48,5.16,63.4,7.12,326.7,0.1,0.14,0.87,7.74,10.178,,21.045,5.51,11.9,29.927,-58.5
8/20/2019,9:45:05,0,Owasco Lake Profile,21.045,69.048645,0.09,1.08,15.48,5.16,63.4,7.12,326.7,0.09,0.13,0.9,7.74,10.162,,21.043,5.5,11.9,29.928,-58.5
8/20/2019,9:45:10,0,Owasco Lake Profile,21.046,69.051926,0.05,0.94,15.54,5.18,63.5,7.13,326.4,0.09,0.13,0.94,7.73,10.17,,21.047,5.5,11.9,29.929,-58.4
8/20/2019,9:45:15,0,Owasco Lake Profile,21.047,69.055207,0.1,1.15,15.57,5.19,63.5,7.13,326.2,0.07,0.11,0.87,7.73,10.176,,21.05,5.51,11.9,29.93,-58.4
8/20/2019,9:45:20,0,Owasco Lake Profile,21.047,69.055207,0.13,1.27,15.57,5.19,63.5,7.13,326.2,0.09,0.13,0.82,7.73,10.173,,21.054,5.51,11.9,29.931,-58.4
8/20/2019,9:45:25,0,Owasco Lake Profile,21.048,69.058488,0.24,1.72,15.59,5.19,63.5,7.13,326.2,0.08,0.12,0.78,7.73,10.173,,21.052,5.51,11.9,29.932,-58.4
8/20/2019,9:45:30,0,Owasco Lake Profile,21.049,69.061769,0.22,1.67,15.61,5.2,63.4,7.12,326.2,0.08,0.12,0.78,7.73,10.172,,21.056,5.51,11.9,29.933,-58.3
8/20/2019,9:45:35,0,Owasco Lake Profile,21.05,69.06505,0.18,1.47,15.62,5.2,63.4,7.12,326.1,0.09,0.13,0.78,7.73,10.174,,21.05,5.51,11.9,29.934,-58.3
8/20/2019,9:45:40,0,Owasco Lake Profile,21.051,69.068331,0.07,1,15.64,5.21,63.3,7.11,326.1,0.08,0.12,0.78,7.73,10.174,,21.069,5.51,11.9,29.936,-58.3
8/20/2019,9:45:45,0,Owasco Lake Profile,21.88,71.78828,0.02,0.82,15.65,5.21,63.2,7.1,326,0.08,0.12,0.81,7.73,10.165,,21.713,5.51,11.9,31.114,-58.2
8/20/2019,9:45:50,0,Owasco Lake Profile,21.935,71.968735,0.07,1,15.6,5.19,63.3,7.12,326,0.09,0.13,0.84,7.73,10.12,,21.929,5.51,11.9,31.194,-58.3
8/20/2019,9:45:55,0,Owasco Lake Profile,21.934,71.965454,0.07,1.02,15.6,5.2,63.5,7.16,326,0.07,0.11,0.89,7.73,10.054,,21.939,5.51,11.9,31.193,-58.3
8/20/2019,9:46:00,0,Owasco Lake Profile,21.935,71.968735,0.09,1.1,15.56,5.18,63.9,7.21,326,0.08,0.12,0.84,7.74,10.002,,21.942,5.51,11.9,31.193,-58.4
8/20/2019,9:46:05,0,Owasco Lake Profile,21.936,71.972016,0.07,1,15.52,5.17,64.2,7.25,325.8,0.08,0.12,0.81,7.74,9.978,,21.942,5.51,11.9,31.195,-58.6
8/20/2019,9:46:10,0,Owasco Lake Profile,21.937,71.975297,0.12,1.23,15.57,5.19,64.5,7.28,325.8,0.09,0.13,0.77,7.74,9.967,,21.938,5.51,11.9,31.196,-58.7
8/20/2019,9:46:15,0,Owasco Lake Profile,21.937,71.975297,0.17,1.46,15.57,5.18,64.6,7.3,325.7,0.11,0.15,0.78,7.74,9.96,,21.942,5.51,11.9,31.197,-58.8
8/20/2019,9:46:20,0,Owasco Lake Profile,21.938,71.978578,0.23,1.7,15.58,5.19,64.7,7.3,325.7,0.13,0.17,0.77,7.74,9.953,,21.945,5.51,11.9,31.199,-58.8
8/20/2019,9:46:25,0,Owasco Lake Profile,21.939,71.981859,0.15,1.38,15.6,5.19,64.8,7.31,325.6,0.13,0.17,0.77,7.74,9.947,,21.946,5.51,11.9,31.2,-58.8
8/20/2019,9:46:30,0,Owasco Lake Profile,21.94,71.98514,0.08,1.06,15.59,5.19,64.9,7.33,325.7,0.12,0.16,0.8,7.74,9.941,,21.949,5.51,11.9,31.201,-58.8
8/20/2019,9:46:35,0,Owasco Lake Profile,21.942,71.991702,0.15,1.36,15.58,5.19,65,7.34,325.7,0.11,0.15,0.85,7.74,9.931,,21.94,5.51,11.9,31.203,-58.8
8/20/2019,9:46:40,0,Owasco Lake Profile,21.942,71.991702,0.18,1.48,15.57,5.19,65,7.34,325.7,0.08,0.12,0.88,7.74,9.923,,21.942,5.51,11.9,31.204,-58.8
8/20/2019,9:46:45,0,Owasco Lake Profile,21.943,71.994983,0.19,1.54,15.57,5.18,65,7.34,325.6,0.08,0.12,0.87,7.74,9.923,,21.949,5.51,11.9,31.205,-58.8
8/20/2019,9:46:50,0,Owasco Lake Profile,21.944,71.998264,0.14,1.31,15.55,5.18,65,7.34,325.6,0.08,0.12,0.8,7.74,9.924,,21.941,5.51,11.9,31.206,-58.8
8/20/2019,9:46:55,0,Owasco Lake Profile,21.944,71.998264,0.13,1.27,15.55,5.18,65,7.34,325.6,0.08,0.12,0.76,7.74,9.925,,21.946,5.51,11.9,31.207,-58.8
8/20/2019,9:47:00,0,Owasco Lake Profile,21.945,72.001545,0.2,1.58,15.54,5.17,65.1,7.35,325.6,0.1,0.14,0.8,7.74,9.923,,21.963,5.51,11.9,31.208,-58.8
8/20/2019,9:47:05,0,Owasco Lake Profile,21.952,72.024512,0.14,1.29,15.56,5.18,65.1,7.36,325.6,0.11,0.15,0.82,7.74,9.922,,22.059,5.51,11.9,31.218,-58.8
8/20/2019,9:47:10,0,Owasco Lake Profile,22.845,74.954445,0.15,1.36,15.62,5.2,65,7.35,325.7,0.11,0.15,0.86,7.74,9.876,,22.835,5.51,11.9,32.488,-58.8
8/20/2019,9:47:15,0,Owasco Lake Profile,22.862,75.010222,0.15,1.34,15.66,5.22,64.7,7.33,325.9,0.12,0.15,0.86,7.74,9.793,,22.866,5.51,11.9,32.512,-58.7
8/20/2019,9:47:20,0,Owasco Lake Profile,22.863,75.013503,0.11,1.18,15.67,5.22,64.4,7.31,326.1,0.11,0.15,0.85,7.74,9.706,,22.874,5.51,11.9,32.514,-58.5
8/20/2019,9:47:25,0,Owasco Lake Profile,22.865,75.020065,0.05,0.92,15.68,5.22,64.1,7.29,326.2,0.11,0.15,0.86,7.74,9.668,,22.868,5.51,11.9,32.518,-58.4
8/20/2019,9:47:30,0,Owasco Lake Profile,22.868,75.029908,0.12,1.24,15.68,5.22,64,7.27,326.3,0.1,0.14,0.82,7.73,9.634,,22.877,5.51,11.9,32.522,-58.3
8/20/2019,9:47:35,0,Owasco Lake Profile,22.871,75.039751,0.36,2.23,15.71,5.23,63.9,7.27,326.3,0.1,0.14,0.82,7.73,9.611,,22.886,5.51,11.9,32.527,-58.2
8/20/2019,9:47:40,0,Owasco Lake Profile,22.874,75.049594,0.29,1.94,15.76,5.25,63.8,7.27,326.4,0.1,0.14,0.78,7.73,9.586,,22.898,5.51,11.9,32.53,-58.2
8/20/2019,9:47:45,0,Owasco Lake Profile,22.876,75.056156,0.04,0.9,15.78,5.26,63.8,7.27,326.3,0.1,0.14,0.81,7.73,9.568,,22.896,5.51,11.9,32.533,-58.1
8/20/2019,9:47:50,0,Owasco Lake Profile,22.878,75.062718,0.12,1.25,15.73,5.24,63.8,7.27,326.3,0.12,0.16,0.82,7.73,9.551,,22.897,5.51,11.9,32.536,-58.1
8/20/2019,9:47:55,0,Owasco Lake Profile,22.882,75.075842,0.23,1.69,15.69,5.23,63.8,7.27,326.2,0.12,0.16,0.81,7.73,9.539,,22.897,5.51,11.9,32.542,-58.1
8/20/2019,9:48:00,0,Owasco Lake Profile,22.886,75.088966,0.17,1.42,15.72,5.24,63.8,7.28,326.1,0.13,0.17,0.81,7.73,9.534,,22.902,5.5,11.9,32.547,-58.1
8/20/2019,9:48:05,0,Owasco Lake Profile,22.889,75.098809,0.11,1.18,15.72,5.23,63.8,7.28,326.1,0.15,0.19,0.8,7.73,9.532,,22.903,5.5,11.9,32.551,-58.1
8/20/2019,9:48:10,0,Owasco Lake Profile,22.89,75.10209,0.11,1.2,15.77,5.25,63.8,7.28,326.2,0.13,0.16,0.82,7.73,9.53,,22.901,5.51,11.9,32.554,-58
8/20/2019,9:48:15,0,Owasco Lake Profile,22.892,75.108652,0.13,1.26,15.8,5.26,63.8,7.27,326.2,0.12,0.16,0.8,7.73,9.528,,22.891,5.51,11.9,32.555,-58
8/20/2019,9:48:20,0,Owasco Lake Profile,22.893,75.111933,0.12,1.22,15.79,5.26,63.8,7.28,326.1,0.1,0.14,0.81,7.73,9.523,,22.89,5.51,11.9,32.557,-58
8/20/2019,9:48:25,0,Owasco Lake Profile,22.894,75.115214,0.08,1.08,15.79,5.26,63.8,7.28,326.1,0.09,0.13,0.88,7.73,9.518,,22.904,5.51,11.9,32.559,-58
8/20/2019,9:48:30,0,Owasco Lake Profile,22.895,75.118495,0.09,1.08,15.78,5.26,63.8,7.28,326.1,0.1,0.14,0.87,7.73,9.513,,22.911,5.51,11.9,32.56,-58
8/20/2019,9:48:35,0,Owasco Lake Profile,22.895,75.118495,0.07,1.02,15.78,5.26,63.8,7.28,326.1,0.1,0.14,0.94,7.73,9.51,,22.888,5.51,11.9,32.561,-58
8/20/2019,9:48:40,0,Owasco Lake Profile,22.896,75.121776,0.08,1.04,15.77,5.25,63.8,7.28,326.1,0.09,0.13,0.83,7.73,9.508,,22.91,5.51,11.9,32.562,-57.9
8/20/2019,9:48:45,0,Owasco Lake Profile,22.897,75.125057,0.04,0.9,15.77,5.25,63.8,7.28,326.1,0.11,0.15,0.92,7.73,9.507,,22.891,5.51,11.9,32.563,-57.9
8/20/2019,9:48:50,0,Owasco Lake Profile,22.898,75.128338,0.07,1,15.78,5.25,63.8,7.29,326.1,0.11,0.15,0.83,7.73,9.506,,22.901,5.51,11.9,32.565,-57.9
8/20/2019,9:48:55,0,Owasco Lake Profile,22.899,75.131619,0.08,1.05,15.8,5.26,63.9,7.29,326,0.11,0.15,0.9,7.73,9.506,,22.902,5.51,11.9,32.566,-57.9
8/20/2019,9:49:00,0,Owasco Lake Profile,22.898,75.128338,0.07,1.01,15.83,5.27,63.9,7.29,326,0.11,0.15,0.8,7.73,9.507,,22.894,5.5,11.9,32.565,-57.9
8/20/2019,9:49:05,0,Owasco Lake Profile,22.901,75.138181,0.1,1.14,15.81,5.27,63.9,7.29,326,0.1,0.14,0.85,7.73,9.508,,22.978,5.5,11.9,32.568,-57.9
8/20/2019,9:49:10,0,Owasco Lake Profile,23.698,77.753138,0.08,1.04,15.84,5.28,63.7,7.28,326.1,0.1,0.14,0.83,7.73,9.45,,23.679,5.51,11.9,33.702,-58
8/20/2019,9:49:15,0,Owasco Lake Profile,23.717,77.815477,0,0.71,15.88,5.29,63.4,7.27,326.5,0.09,0.13,0.83,7.73,9.283,,23.727,5.51,11.9,33.729,-57.9
8/20/2019,9:49:20,0,Owasco Lake Profile,23.723,77.835163,0.04,0.86,15.9,5.3,63,7.25,327.2,0.1,0.14,0.82,7.73,9.096,,23.723,5.51,11.9,33.739,-57.9
8/20/2019,9:49:25,0,Owasco Lake Profile,23.724,77.838444,0.01,0.75,15.93,5.31,62.8,7.25,327.5,0.11,0.15,0.73,7.73,9.012,,23.723,5.51,11.9,33.741,-57.9
8/20/2019,9:49:30,0,Owasco Lake Profile,23.725,77.841725,0,0.7,15.95,5.31,62.7,7.25,327.3,0.12,0.16,0.77,7.73,8.992,,23.729,5.51,11.9,33.742,-57.8
8/20/2019,9:49:35,0,Owasco Lake Profile,23.726,77.845006,-0.04,0.56,15.94,5.31,62.7,7.24,327.1,0.12,0.16,0.76,7.73,8.968,,23.729,5.51,11.9,33.743,-57.8
8/20/2019,9:49:40,0,Owasco Lake Profile,23.726,77.845006,0,0.71,15.96,5.32,62.6,7.24,327,0.13,0.17,0.76,7.72,8.953,,23.729,5.51,11.9,33.744,-57.7
8/20/2019,9:49:45,0,Owasco Lake Profile,23.727,77.848287,0,0.71,15.98,5.32,62.6,7.24,327.1,0.12,0.16,0.76,7.72,8.933,,23.729,5.51,11.9,33.744,-57.7
8/20/2019,9:49:50,0,Owasco Lake Profile,23.727,77.848287,-0.02,0.63,16.01,5.33,62.6,7.24,327,0.11,0.15,0.8,7.72,8.922,,23.726,5.51,11.8,33.745,-57.6
8/20/2019,9:49:55,0,Owasco Lake Profile,23.728,77.851568,-0.05,0.51,16,5.33,62.6,7.24,327,0.11,0.15,0.84,7.72,8.914,,23.732,5.51,11.8,33.746,-57.6
8/20/2019,9:50:00,0,Owasco Lake Profile,23.728,77.851568,-0.04,0.53,16,5.33,62.6,7.24,326.9,0.1,0.14,0.81,7.72,8.919,,23.728,5.51,11.8,33.747,-57.6
8/20/2019,9:50:05,0,Owasco Lake Profile,23.729,77.854849,0.02,0.79,16.04,5.34,62.6,7.24,326.9,0.1,0.14,0.84,7.72,8.921,,23.731,5.51,11.8,33.748,-57.6
8/20/2019,9:50:10,0,Owasco Lake Profile,23.729,77.854849,0.09,1.09,16.07,5.35,62.5,7.23,326.8,0.12,0.16,0.83,7.72,8.927,,23.73,5.51,11.9,33.748,-57.6
8/20/2019,9:50:15,0,Owasco Lake Profile,23.729,77.854849,0.1,1.16,16.04,5.34,62.4,7.22,326.9,0.12,0.16,0.86,7.72,8.922,,23.73,5.51,11.9,33.748,-57.6
8/20/2019,9:50:20,0,Owasco Lake Profile,23.729,77.854849,0.05,0.94,16.04,5.34,62.4,7.22,327,0.1,0.14,0.92,7.72,8.919,,23.728,5.51,11.9,33.748,-57.5
8/20/2019,9:50:25,0,Owasco Lake Profile,23.73,77.85813,-0.05,0.48,15.99,5.33,62.4,7.22,327,0.09,0.13,0.91,7.72,8.916,,23.73,5.51,11.9,33.749,-57.5
8/20/2019,9:50:30,0,Owasco Lake Profile,23.73,77.85813,-0.06,0.46,15.97,5.32,62.4,7.22,327,0.07,0.11,0.81,7.72,8.907,,23.73,5.51,11.9,33.749,-57.5
8/20/2019,9:50:35,0,Owasco Lake Profile,23.73,77.85813,0.01,0.77,15.97,5.32,62.4,7.23,327,0.08,0.12,0.74,7.72,8.898,,23.732,5.51,11.9,33.749,-57.5
8/20/2019,9:50:40,0,Owasco Lake Profile,23.73,77.85813,0.01,0.77,15.99,5.33,62.4,7.23,327.1,0.1,0.14,0.76,7.72,8.891,,23.728,5.51,11.9,33.749,-57.5
8/20/2019,9:50:45,0,Owasco Lake Profile,23.73,77.85813,-0.01,0.68,15.96,5.31,62.4,7.23,327.1,0.12,0.16,0.82,7.72,8.883,,23.731,5.51,11.9,33.75,-57.5
8/20/2019,9:50:50,0,Owasco Lake Profile,23.73,77.85813,0,0.73,15.94,5.31,62.5,7.23,327,0.13,0.17,0.87,7.72,8.894,,23.731,5.51,11.9,33.75,-57.5
8/20/2019,9:50:55,0,Owasco Lake Profile,23.731,77.861411,0.01,0.74,15.98,5.32,62.5,7.23,326.8,0.12,0.16,0.86,7.72,8.912,,23.732,5.51,11.9,33.75,-57.5
8/20/2019,9:51:00,0,Owasco Lake Profile,23.741,77.894221,0.01,0.76,16,5.33,62.4,7.22,326.7,0.11,0.15,0.78,7.72,8.91,,23.876,5.51,11.9,33.765,-57.5
8/20/2019,9:51:05,0,Owasco Lake Profile,23.761,77.959841,-0.02,0.61,16.09,5.36,62.4,7.22,327,0.11,0.15,0.78,7.72,8.884,,23.892,5.51,11.9,33.794,-57.5
8/20/2019,9:51:10,0,Owasco Lake Profile,24.651,80.879931,-0.02,0.65,16.11,5.37,62.2,7.21,327.3,0.1,0.14,0.82,7.72,8.783,,24.651,5.51,11.9,35.06,-57.5
8/20/2019,9:51:15,0,Owasco Lake Profile,24.645,80.860245,-0.03,0.58,16.11,5.36,62.1,7.24,327.5,0.1,0.14,0.83,7.72,8.607,,24.648,5.51,11.9,35.051,-57.5
8/20/2019,9:51:20,0,Owasco Lake Profile,24.65,80.87665,-0.08,0.38,16.09,5.36,62.2,7.28,327.7,0.09,0.13,0.8,7.72,8.434,,24.655,5.51,11.9,35.06,-57.6
8/20/2019,9:51:25,0,Owasco Lake Profile,24.652,80.883212,-0.07,0.4,16.07,5.35,62.6,7.34,327.8,0.09,0.13,0.77,7.73,8.4,,24.66,5.51,11.9,35.063,-57.7
8/20/2019,9:51:30,0,Owasco Lake Profile,24.653,80.886493,-0.07,0.42,16.1,5.36,62.9,7.37,327.5,0.08,0.12,0.74,7.73,8.415,,24.656,5.51,11.9,35.064,-57.8
8/20/2019,9:51:35,0,Owasco Lake Profile,24.654,80.889774,-0.07,0.43,16.09,5.36,63.1,7.39,327.3,0.08,0.12,0.72,7.73,8.43,,24.655,5.51,11.9,35.065,-57.8
8/20/2019,9:51:40,0,Owasco Lake Profile,24.655,80.893055,-0.07,0.41,16.11,5.37,63.2,7.4,327.1,0.09,0.13,0.7,7.73,8.431,,24.654,5.51,11.9,35.066,-57.9
8/20/2019,9:51:45,0,Owasco Lake Profile,24.655,80.893055,-0.02,0.63,16.1,5.36,63.3,7.41,327.1,0.11,0.15,0.69,7.73,8.416,,24.657,5.51,11.9,35.067,-57.9
8/20/2019,9:51:50,0,Owasco Lake Profile,24.656,80.896336,-0.01,0.66,16.1,5.36,63.4,7.43,327.3,0.1,0.14,0.72,7.73,8.399,,24.655,5.51,11.9,35.068,-57.9
8/20/2019,9:51:55,0,Owasco Lake Profile,24.657,80.899617,-0.06,0.46,16.08,5.36,63.5,7.44,327.2,0.08,0.12,0.73,7.73,8.401,,24.658,5.51,11.9,35.069,-57.9
8/20/2019,9:52:00,0,Owasco Lake Profile,24.658,80.902898,-0.06,0.47,16.06,5.35,63.5,7.44,327.2,0.07,0.11,0.75,7.73,8.401,,24.659,5.51,11.9,35.07,-57.9
8/20/2019,9:52:05,0,Owasco Lake Profile,24.658,80.902898,-0.05,0.5,16.03,5.34,63.5,7.44,327.1,0.07,0.11,0.78,7.73,8.402,,24.659,5.51,11.9,35.07,-57.9
8/20/2019,9:52:10,0,Owasco Lake Profile,24.658,80.902898,-0.01,0.66,16.02,5.34,63.4,7.44,327.2,0.07,0.11,0.77,7.73,8.386,,24.659,5.51,11.9,35.071,-57.9
8/20/2019,9:52:15,0,Owasco Lake Profile,24.658,80.902898,0.03,0.83,16.03,5.34,63.5,7.44,327.3,0.09,0.13,0.8,7.73,8.362,,24.659,5.51,11.9,35.071,-57.9
8/20/2019,9:52:20,0,Owasco Lake Profile,24.658,80.902898,0,0.71,16.02,5.34,63.5,7.44,327.3,0.09,0.13,0.78,7.73,8.36,,24.659,5.51,11.9,35.071,-57.9
8/20/2019,9:52:25,0,Owasco Lake Profile,24.658,80.902898,-0.08,0.36,16.07,5.35,63.5,7.44,327.3,0.07,0.11,0.86,7.73,8.356,,24.658,5.51,11.9,35.071,-57.9
8/20/2019,9:52:30,0,Owasco Lake Profile,24.659,80.906179,-0.08,0.37,16.03,5.34,63.5,7.44,327.3,0.07,0.11,0.87,7.73,8.348,,24.69,5.51,11.9,35.071,-57.9
8/20/2019,9:52:35,0,Owasco Lake Profile,24.68,80.97508,-0.03,0.58,16.04,5.34,63.5,7.45,327.4,0.08,0.12,0.89,7.73,8.3,,25.008,5.51,11.9,35.102,-57.8
8/20/2019,9:52:40,0,Owasco Lake Profile,25.471,83.570351,0.02,0.79,16.07,5.35,63.3,7.45,327.3,0.09,0.13,0.82,7.73,8.235,,25.463,5.51,11.9,36.227,-57.8
8/20/2019,9:52:45,0,Owasco Lake Profile,25.473,83.576913,0.02,0.8,16.1,5.36,63.2,7.45,327.4,0.1,0.14,0.82,7.73,8.173,,25.475,5.51,11.9,36.231,-57.8
8/20/2019,9:52:50,0,Owasco Lake Profile,25.474,83.580194,0.02,0.82,16.16,5.38,63.1,7.44,327.7,0.12,0.16,0.81,7.73,8.115,,25.478,5.51,11.9,36.232,-57.7
8/20/2019,9:52:55,0,Owasco Lake Profile,25.475,83.583475,0.08,1.04,16.17,5.39,63,7.44,327.8,0.12,0.15,0.81,7.73,8.094,,25.479,5.51,11.9,36.233,-57.6
8/20/2019,9:53:00,0,Owasco Lake Profile,25.475,83.583475,0.1,1.13,16.15,5.38,63,7.44,327.8,0.12,0.15,0.81,7.72,8.084,,25.476,5.51,11.9,36.233,-57.6
8/20/2019,9:53:05,0,Owasco Lake Profile,25.475,83.583475,0.07,1,16.11,5.36,62.9,7.43,328,0.13,0.17,0.82,7.72,8.074,,25.476,5.51,11.9,36.234,-57.6
8/20/2019,9:53:10,0,Owasco Lake Profile,25.475,83.583475,0.03,0.83,16.09,5.36,62.9,7.44,328.1,0.11,0.15,0.85,7.72,8.065,,25.478,5.51,11.9,36.234,-57.5
8/20/2019,9:53:15,0,Owasco Lake Profile,25.477,83.590037,0,0.72,16.08,5.36,62.9,7.43,327.9,0.1,0.14,0.83,7.72,8.075,,25.502,5.51,11.9,36.236,-57.5
8/20/2019,9:53:20,0,Owasco Lake Profile,25.492,83.639252,0.02,0.79,16.09,5.36,62.9,7.43,327.7,0.09,0.13,0.81,7.72,8.07,,25.62,5.51,11.9,36.258,-57.5
8/20/2019,9:53:25,0,Owasco Lake Profile,26.329,86.385449,-0.01,0.66,16.15,5.38,62.6,7.41,328,0.06,0.11,0.78,7.72,7.937,,26.322,5.51,11.9,37.448,-57.5
8/20/2019,9:53:30,0,Owasco Lake Profile,26.327,86.378887,-0.07,0.42,16.17,5.39,62.2,7.41,328.4,0.07,0.11,0.8,7.72,7.724,,26.328,5.51,11.9,37.446,-57.4
8/20/2019,9:53:35,0,Owasco Lake Profile,26.328,86.382168,-0.1,0.3,16.22,5.4,61.9,7.4,328.9,0.08,0.12,0.9,7.72,7.532,,26.326,5.51,11.9,37.448,-57.4
8/20/2019,9:53:40,0,Owasco Lake Profile,26.328,86.382168,-0.09,0.34,16.26,5.42,61.9,7.41,329.1,0.09,0.13,0.95,7.72,7.498,,26.33,5.51,11.9,37.449,-57.4
8/20/2019,9:53:45,0,Owasco Lake Profile,26.332,86.395292,-0.1,0.3,16.27,5.42,61.9,7.42,329.1,0.1,0.14,0.93,7.72,7.471,,26.343,5.51,11.9,37.453,-57.4
8/20/2019,9:53:50,0,Owasco Lake Profile,26.334,86.401854,-0.12,0.19,16.25,5.41,61.9,7.42,328.9,0.12,0.16,0.81,7.72,7.448,,26.348,5.51,11.9,37.456,-57.4
8/20/2019,9:53:55,0,Owasco Lake Profile,26.336,86.408416,-0.1,0.3,16.21,5.4,61.9,7.42,328.7,0.11,0.15,0.8,7.72,7.446,,26.345,5.51,11.9,37.459,-57.3
8/20/2019,9:54:00,0,Owasco Lake Profile,26.338,86.414978,-0.12,0.21,16.19,5.39,61.8,7.42,328.8,0.11,0.15,0.93,7.72,7.434,,26.347,5.51,11.9,37.462,-57.3
8/20/2019,9:54:05,0,Owasco Lake Profile,26.34,86.42154,-0.12,0.2,16.16,5.38,61.8,7.42,329,0.11,0.15,0.94,7.72,7.406,,26.349,5.51,11.9,37.465,-57.3
8/20/2019,9:54:10,0,Owasco Lake Profile,26.343,86.431383,-0.13,0.17,16.21,5.4,61.8,7.42,329.1,0.1,0.14,0.94,7.72,7.382,,26.35,5.51,11.9,37.469,-57.3
8/20/2019,9:54:15,0,Owasco Lake Profile,26.346,86.441226,-0.14,0.13,16.24,5.41,61.8,7.42,328.9,0.11,0.15,0.85,7.72,7.387,,26.349,5.51,11.9,37.473,-57.3
8/20/2019,9:54:20,0,Owasco Lake Profile,26.351,86.457631,-0.12,0.22,16.28,5.42,61.8,7.43,328.7,0.1,0.14,0.88,7.72,7.386,,26.456,5.51,11.9,37.481,-57.3
8/20/2019,9:54:25,0,Owasco Lake Profile,26.368,86.513408,-0.13,0.17,16.31,5.43,61.8,7.43,328.6,0.09,0.13,0.86,7.72,7.373,,26.471,5.51,11.9,37.506,-57.3
8/20/2019,9:54:30,0,Owasco Lake Profile,27.26,89.44006,-0.12,0.18,16.31,5.43,61.8,7.43,328.6,0.08,0.12,0.87,7.72,7.342,,27.19,5.51,11.9,38.774,-57.2
8/20/2019,9:54:35,0,Owasco Lake Profile,27.291,89.541771,-0.09,0.33,16.33,5.44,61.8,7.43,328.6,0.09,0.13,0.92,7.72,7.327,,27.295,5.51,11.9,38.819,-57.2
8/20/2019,9:54:40,0,Owasco Lake Profile,27.298,89.564738,-0.1,0.3,16.34,5.44,61.7,7.43,328.5,0.1,0.14,0.97,7.72,7.312,,27.296,5.51,11.9,38.829,-57.2
8/20/2019,9:54:45,0,Owasco Lake Profile,27.302,89.577862,-0.12,0.21,16.3,5.43,61.7,7.43,328.5,0.1,0.14,1.03,7.72,7.307,,27.315,5.51,11.9,38.834,-57.2
